title,link,domain,published_date,topic
TFI International Announces Upsizing and Pricing of Public Offering,https://www.globenewswire.com/news-release/2020/08/13/2077562/0/en/TFI-International-Announces-Upsizing-and-Pricing-of-Public-Offering.html,globenewswire.com,2020-08-13 00:20:00,BUSINESS
So far WNBA teams scoring at breakneck pace,https://sports.abs-cbn.com/basketball/news/2020/08/05/so-far-wnba-teams-scoring-breakneck-pace-69949,sports.abs-cbn.com,2020-08-04 23:21:00,SPORTS
Coronavirus: 50 jobs axed at Tradeteam Ebbw Vale depot,https://www.bbc.co.uk/news/uk-wales-53669393,bbc.co.uk,2020-08-05 18:01:56,BUSINESS
Bill Gates calls Microsoft’s TikTok deal a ‘poison chalice’,https://www.theverge.com/2020/8/8/21359720/bill-gates-microsoft-tik-tok-deal-comments-interview,theverge.com,2020-08-08 13:05:23,TECHNOLOGY
NASA Probe Discovers 'Salty Water' Beneath Surface of Dwarf Planet,https://www.voanews.com/science-health/nasa-probe-discovers-salty-water-beneath-surface-dwarf-planet,voanews.com,2020-08-11 14:42:25,SCIENCE
"Barometric Sensor Market Size, Global Future Trend, Segmentation, Business Growth, Top Key Players, Opportunities and Forecast to 2027",https://primefeed.in/news/4097948/barometric-sensor-market-size-global-future-trend-segmentation-business-growth-top-key-players-opportunities-and-forecast-to-2027/,primefeed.in,2020-08-12 17:15:00,BUSINESS
New Zealand cinema pays 'world-first' tribute to Sushant Singh Rajput at screening of 'Dil Bechara',https://www.stuff.co.nz/tarana/bollywood/122400373/nz-cinema-pays-worldfirst-tribute-to-sushant-singh-rajput-at-the-screening-of-dil-bechara,stuff.co.nz,2020-08-10 03:30:00,ENTERTAINMENT
The Conversation: TikTok can be good for your kids if you follow a few tips to stay safe,https://www.nzherald.co.nz/lifestyle/news/article.cfm?c_id=6&objectid=12357062,nzherald.co.nz,2020-08-16 22:44:53,TECHNOLOGY
"Oh, Hello: 2022 Three-Star PA QB Beau Pribula Commits to Penn State",https://www.blackshoediaries.com/2020/8/3/21352073/oh-hello-3-star-pa-qb-beau-pribula-commits-to-penn-state-football-trace-mcsorley-2-question-mark-bsd,blackshoediaries.com,2020-08-03 18:07:09,SPORTS
'Firenado' warning in California as out of control wildfires spread,https://news.sky.com/story/firenado-warning-in-california-as-out-of-control-wildfires-spread-12050525,news.sky.com,2020-08-16 15:58:11,WORLD
"Berkshire slashes Wells Fargo, JPMorgan stakes; adds Barrick Gold",https://news.cgtn.com/news/2020-08-16/Berkshire-slashes-Wells-Fargo-JPMorgan-stakes-adds-Barrick-Gold-T00T7xbwFW/index.html,news.cgtn.com,2020-08-16 05:57:35,BUSINESS
Why Some of You Might Be Seeing a New ‘Quotes’ Section Underneath Tweets,https://www.gizmodo.com.au/2020/08/why-some-of-you-might-be-seeing-a-new-quotes-section-underneath-tweets/,gizmodo.com.au,2020-08-10 01:34:00,TECHNOLOGY
"AutoX launches its RoboTaxi service in Shanghai, competing with Didi’s pilot program",https://techcrunch.com/2020/08/16/autox-launches-its-robotaxi-service-in-shanghai-competing-with-didis-pilot-program/,techcrunch.com,2020-08-17 06:38:00,BUSINESS
Netizens troll Salman Khan for launching branded masks,https://www.geo.tv/latest/302853-netizens-troll-salman-khan-for-launching-his-brand-mask,geo.tv,2020-08-15 04:56:55,ENTERTAINMENT
"Linda Manz Obituary: ""Days of Heaven"" star, dies from lung cancer at 58",https://www.legacy.com/news/celebrity-deaths/linda-manz-1961-2020-days-of-heaven-star/,legacy.com,2020-08-17 17:42:00,ENTERTAINMENT
Apple Store celebrates its 10 year anniversary with balloon Easter egg,https://www.cnet.com/news/apple-store-celebrates-its-10-years-anniversary-with-balloon-easter-egg/,cnet.com,2020-08-05 16:29:00,TECHNOLOGY
Carlo Ancelotti could break Marcel Brands transfer mould to fix Everton problem,https://www.liverpoolecho.co.uk/sport/football/football-news/carlo-ancelotti-could-break-marcel-18737757,liverpoolecho.co.uk,2020-08-08 15:00:00,SPORTS
World reacts to ‘historic’ Israel-UAE deal,https://www.vanguardngr.com/2020/08/world-reacts-to-historic-israel-uae-deal/,vanguardngr.com,2020-08-15 04:42:00,WORLD
Samsung Galaxy Watch 3 first look: what you need to know about the new smartwatch,https://www.techradar.com/news/samsung-galaxy-watch-3-first-look,techradar.com,2020-08-05 14:00:00,TECHNOLOGY
City eliminate Real from Champions League after Varane nightmare,https://www.channelnewsasia.com/news/sport/football-man-city-eliminate-real-madrid-from-champions-league-13002194,channelnewsasia.com,2020-08-07 22:07:30,SPORTS
'Avengers: Endgame' Was Majorly Influenced by 'Star Trek',https://www.cheatsheet.com/entertainment/avengers-endgame-was-majorly-influenced-by-star-trek.html/,cheatsheet.com,2020-08-09 22:50:50,ENTERTAINMENT
"Ize-Iyamu a Suspect, Not Convict, Presidency Tells PDP",https://www.thisdaylive.com/index.php/2020/08/09/ize-iyamu-a-suspect-not-convict-presidency-tells-pdp/,thisdaylive.com,2020-08-09 05:13:28,NATION
Tie-down Straps Market Size – The Daily Chronicle,https://thedailychronicle.in/tag/tie-down-straps-market-size/,thedailychronicle.in,2020-08-09 07:01:49,BUSINESS
New generation of drugs show early efficacy against drug-resistant TB,https://www.sciencecodex.com/new-generation-drugs-show-early-efficacy-against-drug-resistant-tb-654041,sciencecodex.com,2020-08-12 04:00:00,HEALTH
"U.S. COVID-19 deaths: On the mend, or worse than we thought?",https://themarketherald.com.au/u-s-covid-19-deaths-on-the-mend-or-worse-than-we-thought-2020-08-10/,themarketherald.com.au,2020-08-10 04:22:19,HEALTH
Blondie duo's song rights sold in 'Atomic' deal,https://www.bbc.co.uk/news/business-53664362,bbc.co.uk,2020-08-05 15:20:02,ENTERTAINMENT
"Protesters pack Belarus capital, Russia says military help available",https://www.malaysiakini.com/news/538917,malaysiakini.com,2020-08-17 02:05:34,WORLD
Coronavirus: What's happening around the world on August 9,https://www.cbc.ca/news/world/coronavirus-covid19-world-aug9-1.5679855,cbc.ca,2020-08-09 11:47:00,WORLD
"Indonesia to provide cash transfers, working loans for 12 mln MSMEs",https://en.vietnamplus.vn/indonesia-to-provide-cash-transfers-working-loans-for-12-mln-msmes/179626.vnp,en.vietnamplus.vn,2020-08-03 11:03:00,NATION
Sooraj Pancholi files a complaint for harassment in relation to Disha Salian and Sushant Singh Rajputs deaths,https://www.bollywoodhungama.com/news/bollywood/sooraj-pancholi-files-a-complaint-for-harassment-in-relation-to-disha-salian-and-sushant-singh-rajputs-death/,bollywoodhungama.com,2020-08-11 03:50:11,ENTERTAINMENT
UK Chancellor May Delay Autumn Budget As Data Set To Confirm Recession,https://www.morningstar.co.uk/uk/news/AN_1597210064044486800/uk-chancellor-may-delay-autumn-budget-as-data-set-to-confirm-recession.aspx,morningstar.co.uk,2020-08-12 05:27:00,BUSINESS
Google open sources its language interpretability tool,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=741587,daijiworld.com,2020-08-17 03:52:27,TECHNOLOGY
Poll: 40% of Quebec businesses wanted new hires to speak English,https://montrealgazette.com/news/quebec/poll-40-of-quebec-businesses-wanted-new-hires-to-speak-english,montrealgazette.com,2020-08-11 19:04:15,NATION
"Bon Iver Collaborates With Bruce Springsteen, Hints At New Album",https://www.npr.org/2020/08/05/899425907/bon-iver-collaborates-with-bruce-springsteen-hints-at-new-album,npr.org,2020-08-05 19:57:00,ENTERTAINMENT
German Cinema Org Weighs In On ‘Mulan’ Controversy: “[Disney Is] Playing With Fire”,https://deadline.com/2020/08/german-cinema-mulan-controversy-disney-playing-with-fire-1203007172/,deadline.com,2020-08-07 12:06:00,ENTERTAINMENT
Rats in penguin enclosure? Zoo Negara says problem has been taken care of,https://www.thestar.com.my/news/nation/2020/08/13/rats-in-penguin-enclosure-zoo-negara-says-problem-has-been-taken-care-of,thestar.com.my,2020-08-13 10:43:00,NATION
WWE Internal Roster Depth Chart Revealed,https://www.ringsidenews.com/2020/08/15/wwe-internal-roster-depth-chart-revealed/,ringsidenews.com,2020-08-15 22:17:42,ENTERTAINMENT
Fears of major Covid-19 outbreak in Pasifika community,https://www.odt.co.nz/news/national/fears-major-covid-19-outbreak-pasifika-community,odt.co.nz,2020-08-17 04:18:48,HEALTH
ED visits declined more than 63% in New York amid COVID-19,https://www.healio.com/news/primary-care/20200803/ed-visits-declined-more-than-63-in-new-york-amid-covid19,healio.com,2020-08-03 16:08:50,HEALTH
Stevie Nicks fears that Covid would destroy her voice,https://www.rte.ie/entertainment/2020/0812/1158838-stevie-nicks-fears-that-covid-would-destroy-her-voice/,rte.ie,2020-08-12 17:15:42,ENTERTAINMENT
G2E Asia postpones 2020 events to next year,https://www.yogonet.com/international/noticias/2020/08/13/54302-g2e-asia-postpones-2020-events-to-next-year,yogonet.com,2020-08-13 14:18:15,BUSINESS
"#RevolutionNow: DSS frees Bakare, three other Osun protesters",https://punchng.com/revolutionnow-dss-frees-bakare-three-other-osun-protesters/,punchng.com,2020-08-09 16:00:10,NATION
17 Appeal Court seats to become vacant,https://punchng.com/17-appeal-court-seats-to-become-vacant/,punchng.com,2020-08-16 23:54:28,WORLD
New Subaru WRX 2021 to target Mercedes-AMG A35 with thumping 220kW 2.4-litre turbo - reports,https://www.carsguide.com.au/car-news/new-subaru-wrx-2021-to-target-mercedes-amg-a35-with-thumping-220kw-24-litre-turbo-reports,carsguide.com.au,2020-08-16 08:56:49,BUSINESS
"After IPL, Vivo terminates partnership with Pro Kabaddi League, Bigg Boss",https://www.deccanherald.com/business/after-ipl-vivo-terminates-partnership-with-pro-kabaddi-league-bigg-boss-870683.html,deccanherald.com,2020-08-07 13:32:31,SPORTS
Chronic Fatigue Syndrome and Gulf War Illness Distinguished by Brain Activity,https://www.sciencetimes.com/articles/26807/20200810/chronic-fatigue-syndrome-gulf-war-illness-distinguished-brain-activity.htm,sciencetimes.com,2020-08-10 10:40:00,HEALTH
"Mumbai flooding: monsoon rains inundate streets, homes and hospitals – video",https://www.theguardian.com/world/video/2020/aug/06/mumbai-flooding-monsoon-rains-inundate-streets-homes-and-hospitals-video,theguardian.com,2020-08-06 14:19:00,WORLD
Kim Kardashian reveals Kanye West has started Sunday Service again,https://www.nme.com/news/music/kim-kardashian-reveals-kanye-west-has-started-sunday-service-again-2729047,nme.com,2020-08-17 04:37:00,ENTERTAINMENT
Snapchat Introduces TikTok-Like Music Feature,https://www.digitalinformationworld.com/2020/08/snapchat-introduces-tiktok-like-music-feature.html,digitalinformationworld.com,2020-08-06 06:00:00,TECHNOLOGY
"August 2020: All The Major Game Releases For PS4, Switch, Xbox One, PC",https://www.gamespot.com/articles/august-2020-all-the-major-game-releases-for-ps4-sw/1100-6480238/,gamespot.com,2020-08-14 18:33:00,TECHNOLOGY
Stem Cell Grafts Make Functional Connections In Spinal Injuries In Mice,https://www.iflscience.com/health-and-medicine/stem-cell-grafts-make-functional-connections-in-spinal-injuries-in-mice/,iflscience.com,2020-08-13 21:09:00,HEALTH
No spectators for Indianapolis 500,https://www.speedcafe.com/2020/08/05/no-spectators-for-indianapolis-500/,speedcafe.com,2020-08-05 06:58:00,SPORTS
GWCL Shuts Down Kpong Treatment Plant Today | General News,https://www.peacefmonline.com/pages/local/news/202008/422326.php,peacefmonline.com,2020-08-05 10:46:49,NATION
"Trade wrap: One in, one out at St Kilda",https://womens.afl/news/51689/trade-wrap-one-in-one-out-at-st-kilda,womens.afl,2020-08-05 08:33:00,SPORTS
Army conducts flag march in Assam's Sonitpur after clashes over Ram temple celebration,https://timesofindia.indiatimes.com/city/guwahati/army-conducts-flag-march-in-assams-sonitpur-after-clashes-over-ram-temple-celebration/articleshow/77389585.cms,timesofindia.indiatimes.com,2020-08-06 08:42:00,NATION
Why we should give the COVID-19 vaccine to healthy young people first,https://gulfnews.com/opinion/op-eds/why-we-should-give-the-covid-19-vaccine-to-healthy-young-people-first-1.73198197,gulfnews.com,2020-08-15 04:15:46,WORLD
World Championship snooker: Kyren Wilson beats Anthony McGill 17-16 in Crucible epic,https://www.sportinglife.com/snooker/news/warrior-wilson-survives-epic-battle/183201,sportinglife.com,2020-08-14 17:44:05,SPORTS
Microsoft looks ready to abandon its new 'Dataflex' low-code brand,https://www.zdnet.com/article/microsoft-looks-ready-to-abandon-its-new-dataflex-low-code-brand/,zdnet.com,2020-08-11 13:06:00,TECHNOLOGY
Egypt provided $252 mln to state grains buyer in July -statement,https://www.agriculture.com/markets/newswire/egypt-provided-252-mln-to-state-grains-buyer-in-july-statement-0,agriculture.com,2020-08-16 09:14:10,BUSINESS
Jamal James dominates Thomas Dulorme by unanimous decision to win WBA interim welterweight title,https://www.dazn.com/en-NZ/news/boxing/jamal-james-dominates-thomas-dulorme-to-win-wba-interim-welterweight-title/w5m3j3xfy02x1b0f8773scc61,dazn.com,2020-08-09 03:48:34,SPORTS
Chinese EV maker Xpeng files for U.S. listing after rival surges,https://in.reuters.com/article/us-xpeng-ipo/chinese-ev-maker-xpeng-files-for-us-listing-after-rival-surges-idINKCN25409V,in.reuters.com,2020-08-08 07:06:00,BUSINESS
Phantasy Star Online 2 Available Now for Steam,https://www.rpgfan.com/2020/08/05/phantasy-star-online-2-available-now-for-steam/,rpgfan.com,2020-08-06 02:06:26,TECHNOLOGY
"Jennifer Garner splits from Cali Group Chairman John Miller, seen out with Bradley Cooper",https://www.perthnow.com.au/entertainment/celebrity-gossip/jennifer-garner-splits-from-cali-group-chairman-john-miller-seen-out-with-bradley-cooper-ng-b881632090z,perthnow.com.au,2020-08-07 01:35:00,ENTERTAINMENT
"COVID-19: Nigeria now has over 44,000 confirmed cases",https://dailypost.ng/2020/08/04/covid-19-nigeria-now-has-over-44000-confirmed-cases/,dailypost.ng,2020-08-04 05:16:56,NATION
"Delay routine dental checkups, WHO urges, until COVID-19 risk is known - The Jakarta Post",https://www.thejakartapost.com/news/2020/08/11/delay-routine-dental-checkups-who-urges-until-covid-10-risk-is-known.html,thejakartapost.com,2020-08-12 02:28:00,HEALTH
'Blown away' by response to wool petition,https://www.odt.co.nz/rural-life/rural-life-other/%E2%80%98blown-away%E2%80%99-response-wool-petition,odt.co.nz,2020-08-02 15:38:38,NATION
Death Valley records highest temperature in the world in more than 100 years,https://www.cbc.ca/news/technology/death-valley-hottest-1.5689060,cbc.ca,2020-08-17 15:50:00,WORLD
Alleged 'iPhone 12' Images Depict Circular Array of Magnets in Chassis,https://forums.macrumors.com/threads/alleged-iphone-12-images-depict-circular-array-of-magnets-in-chassis.2248720/,forums.macrumors.com,2020-08-05 11:39:00,TECHNOLOGY
"After His Penis Fell Off, This Man Had A New One Built On His Arm, And Lived with It For 4 Years",https://www.scoopwhoop.com/news/man-had-penis-built-on-his-arm-lived-with-it-for-4-years/,scoopwhoop.com,2020-08-03 11:01:47,BUSINESS
'I don't want to die': Blast traumatizes Beirut children - The Jakarta Post,https://www.thejakartapost.com/news/2020/08/11/i-dont-want-to-die-blast-traumatizes-beirut-children.html,thejakartapost.com,2020-08-11 12:30:00,WORLD
Refugees tell of brutality as people-smuggling across Channel booms,https://www.theguardian.com/uk-news/2020/aug/06/refugees-tell-of-brutality-as-people-smuggling-across-channel-booms,theguardian.com,2020-08-06 16:37:00,WORLD
"Fires in Amazon rainforest up 28 per cent in July, worrying experts",https://www.ctvnews.ca/world/fires-in-amazon-rainforest-up-28-per-cent-in-july-worrying-experts-1.5048448,ctvnews.ca,2020-08-01 22:15:00,WORLD
"Mkhize calls on DA MP Gwarube to apologise, retract ‘incorrect’ statement",https://ewn.co.za/2020/08/08/mkhize-calls-on-da-mp-gwarube-to-apologise-retract-incorrect-statement,ewn.co.za,2020-08-08 08:29:00,NATION
Vehicles go under as heavy rain leaves many parts of Delhi NCR waterlogged,https://auto.hindustantimes.com/auto/news/vehicles-go-under-as-heavy-rain-leaves-many-parts-of-delhi-ncr-waterlogged-41597315989945.html,auto.hindustantimes.com,2020-08-13 10:56:43,NATION
Rafael Nadal: US Open defending champion will not play 2020 competition,https://www.skysports.com/tennis/news/12110/12042543/rafael-nadal-us-open-defending-champion-will-not-play-2020-compeitition,skysports.com,2020-08-04 18:43:15,SPORTS
"Covid 19 coronavirus: Roadblocks, mandatory masks expected as Auckland moves to alert level 3",https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12355837,nzherald.co.nz,2020-08-11 21:42:11,NATION
Parents rush to enrol children in private schools in US as schools shut down for another term,https://www.telegraph.co.uk/news/2020/08/08/parents-rush-enrol-children-private-schools-us-schools-shut/,telegraph.co.uk,2020-08-08 11:57:00,WORLD
Health chief says COVID-19 spike is warning to 'complacent white middle class',https://www.manchestereveningnews.co.uk/news/greater-manchester-news/coronavirus-outbreak-greater-manchester-warning-18709860,manchestereveningnews.co.uk,2020-08-03 18:28:00,HEALTH
